"year","var","val","n_sim","started"
2005,"counterfactual",-338820.679935798,20,FALSE
2005,"additionality",126926.240985096,20,FALSE
2006,"project",-241502.584460676,20,FALSE
2006,"counterfactual",-237176.733705938,20,FALSE
2006,"additionality",-4325.85075473785,20,FALSE
2007,"project",-519598.795764744,20,FALSE
2007,"counterfactual",-260481.23865895,20,FALSE
2007,"additionality",-259117.557105795,20,FALSE
2008,"project",-143809.70233351,20,TRUE
2008,"counterfactual",-147182.782201737,20,TRUE
2008,"additionality",3373.07986822724,20,TRUE
2009,"project",-130759.902040109,20,TRUE
2009,"counterfactual",-264459.395772621,20,TRUE
2009,"additionality",133699.493732512,20,TRUE
2010,"project",-199833.533558443,20,TRUE
2010,"counterfactual",-277423.40153119,20,TRUE
2010,"additionality",77589.8679727465,20,TRUE
2011,"project",-132326.781175703,20,TRUE
2011,"counterfactual",-143403.307168648,20,TRUE
2011,"additionality",11076.5259929448,20,TRUE
2012,"project",-291683.356315449,20,TRUE
2012,"counterfactual",-217353.68066515,20,TRUE
2012,"additionality",-74329.6756502986,20,TRUE
2013,"project",-432851.490077481,20,TRUE
2013,"counterfactual",-275328.20868133,20,TRUE
2013,"additionality",-157523.281396151,20,TRUE
2014,"project",-21909.214887023,20,TRUE
2014,"counterfactual",-328182.15762046,20,TRUE
2014,"additionality",306272.942733437,20,TRUE
2015,"project",-186083.830481142,20,TRUE
2015,"counterfactual",-113962.235226482,20,TRUE
2015,"additionality",-72121.5952546597,20,TRUE
2016,"project",-191136.677030727,20,TRUE
2016,"counterfactual",-263931.082058311,20,TRUE
2016,"additionality",72794.4050275832,20,TRUE
2017,"project",-116170.315622166,20,TRUE
2017,"counterfactual",-218310.967053458,20,TRUE
2017,"additionality",102140.651431292,20,TRUE
2018,"project",-118121.012413412,20,TRUE
2018,"counterfactual",-202533.803653732,20,TRUE
2018,"additionality",84412.7912403196,20,TRUE
2019,"project",-62151.3672104329,20,TRUE
2019,"counterfactual",-174316.432707965,20,TRUE
2019,"additionality",112165.065497532,20,TRUE
2020,"project",-232345.146746129,20,TRUE
2020,"counterfactual",-297729.613268003,20,TRUE
2020,"additionality",65384.4665218741,20,TRUE
2021,"project",-128195.096999735,20,TRUE
2021,"counterfactual",-234490.01011613,20,TRUE
2021,"additionality",106294.913116395,20,TRUE
